datum,tag,warengruppe,name,kennz,stud,bed,gast
2019-01-29,Di,HG1,"Spaghetti a la Bolognese vegan (3,A,AA,F,I)",VG,2.0,2.8,3.6
2019-01-30,Mi,B1,Bio-Curryreis,"B,VG",0.8,1.0,1.5
2019-01-30,Mi,HG3,"Calamares mit Cocktailsauce, Blattsalat und Baguette (1,3,9,16,AA,C,G,J,N)",F,2.5,3.1,4.2
2019-01-30,Mi,HG2,"Crepes mit feinem Gemüse (3,8,A,AA,C,G,I)",V,2.3,3.0,4.0
2019-01-30,Mi,N1,"Früchtequark (1,3,G)",V,0.8,1.0,1.5
2019-01-30,Mi,HG4,"Hähnchenbrust in Mandelpanade mit Ananas-Ketchup-Dip und Curryreis (3,16,A,AA,F,HA)",G,3.1,3.9,4.6
2019-01-30,Mi,Suppe,"Hühnercremesuppe (A,AA,G,I)",G,0.7,0.9,1.4
2019-01-30,Mi,B2,"Leipziger Allerlei Gemüse (3,I)",VG,0.8,1.0,1.5
2019-01-30,Mi,B4,Pommes frites (8),VG,1.0,1.1,1.6
2019-01-30,Mi,B5,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-01-30,Mi,B3,"Salatmix (3)TomatensalatG (3,16)Kohlrabirohkost (3,9,C,G,HB,J)American Dressing (3,9,16,C,G,I,J)Essig-Öl Dressing mediteranG (3,16,I)","V,VG,V,V,VG",0.9,1.1,1.6
2019-01-30,Mi,N3,"Schoko Mousse schwarz-weiß (F,G)",V,1.1,1.4,1.6
2019-01-30,Mi,N2,Schwarzwälder Kirschpudding (G),"V,A",0.8,1.0,1.5
2019-01-30,Mi,HG1,Veganer Milchreis mit Kirschgrütze (F),VG,2.0,2.8,3.6
2019-01-31,Do,B1,"Bandnudeln (A,AA)",VG,0.7,0.9,1.4
2019-01-31,Do,HG2,"Bayerische Krautschupfnudel (A,AA,3,I,C)",V,2.3,3.0,4.0
2019-01-31,Do,N2,Bio-Himbeerjoghurt (G),"B,V",0.9,1.1,1.5
2019-01-31,Do,B6,"Bratkartoffeln mit Speck (2,3,5,8,AA)",S,1.0,1.1,1.6
2019-01-31,Do,Suppe,"Brühe mit Gemüsenockerl (3,A,AA,C,I)",V,0.7,0.9,1.4
2019-01-31,Do,N3,"Gelbe Grütze mit Mousse Chocolate (1,3,G)",V,1.1,1.4,1.6
2019-01-31,Do,HG1,"Kartoffelrösti mit Sauerkraut (3,8,I)",V,2.0,2.8,3.6
2019-01-31,Do,HG4,"Käsespätzle hausgemacht (G,AA,C)",V,2.8,3.4,4.4
2019-01-31,Do,N1,"Pudding Siciliana (1,G,H,HC,HG)",V,0.8,1.0,1.5
2019-01-31,Do,HG6,"Puten-Dönerteller * G (3,16,A,AA,G,K)",G,4.0,5.0,5.5
2019-01-31,Do,B2,"Rahmgemüse (3,I)",V,0.8,1.0,1.5
2019-01-31,Do,B3,Reis (3),"B,VG",0.8,1.0,1.5
2019-01-31,Do,B7,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-01-31,Do,B4,Salatmix ,V,0.9,1.1,1.6
2019-01-31,Do,HG5,"Schweineschnitzel in Röstzwiebelkruste mit Kartoffelsalat (3,5,A,AA,G)",S,3.1,3.9,4.6
2019-01-31,Do,HG3,"Sojageschnetzeltes mit asiatischer Gemüsereispfanne (3,16,E,F,I,A,AA)",VG,2.5,3.1,4.2
2019-01-31,Do,B5,Ziggy Fries (8),VG,1.0,1.1,1.6
2019-02-01,Fr,HG3,"Alaska Seelachsfilet gebacken mit Kartoffelsalat (3,9,AA,C,D,G,J)",F,3.1,3.9,4.6
2019-02-01,Fr,Suppe,"Frühlingszwiebel-Süppchen (3,A,AA,G,I)",V,0.7,0.9,1.4
2019-02-01,Fr,B2,Gemüsenudeln mediterran (AA),VG,0.8,1.0,1.5
2019-02-01,Fr,N2,Heidelbeerquark (G),V,0.8,1.0,1.5
2019-02-01,Fr,B5,"Kartoffelsalat mit Essiggurken und Mayonaise (2,9,16,C,G,J)",V,1.0,1.1,1.6
2019-02-01,Fr,N1,"Mandelpudding mit Mango (1,G)",V,0.8,1.0,1.5
2019-02-01,Fr,HG4,"Nudelpfanne mit Wirsing und Rindfleisch süß- sauer (2,3,16,A,AA,F)","R,J",3.1,3.9,4.6
2019-02-01,Fr,B1,Petersilienkartoffeln (5),VG,0.7,0.9,1.4
2019-02-01,Fr,HG1,"Reibekuchen mit Apfelmus (3,A,AA,C)",V,2.0,2.8,3.6
2019-02-01,Fr,B3,"Rosenkohlgemüse (3,I)",VG,0.8,1.0,1.5
2019-02-01,Fr,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-02-01,Fr,B4,"Salatmix (3)Isartaler SalatG (3,16)RadischensalatGCesar Dressing (3,C,G,I,J)Essig-Öl Dressing mediteranG (3,16,I)","V,VG,VGC,V,VG",0.9,1.1,1.6
2019-02-01,Fr,HG2,"Wrap mit Bohnen-Hummus vegan (3,8,AA,F)",VG,2.8,3.4,4.4
2019-02-04,Mo,B1,Bio-Nudeln (AA),"B,VG",0.8,1.0,1.5
2019-02-04,Mo,N2,Bio-Schokoladenpudding (G),"B,V",0.9,1.1,1.5
2019-02-04,Mo,N3,Cappuccinomousse (G),V,1.1,1.4,1.6
2019-02-04,Mo,Suppe,"Feine Kräutersuppe (3,A,AA,G,I)",V,0.7,0.9,1.4
2019-02-04,Mo,HG1,"Gemüsecouscous orientalisch (3,A,AA,I)",VG,2.0,2.8,3.6
2019-02-04,Mo,HG4,"Hähnchenbrustfilet mit Pfefferrahmsauce und Mini-Röstitaler (3,A,AA,G)",G,3.1,3.9,4.6
2019-02-04,Mo,B3,Mini-Röstitaler,VG,1.0,1.1,1.6
2019-02-04,Mo,B4,"Paprikagemüse ungarisch (3,I)",V,1.0,1.1,1.6
2019-02-04,Mo,B5,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-02-04,Mo,B2,"Salatmix (3)Bunter GemüsesalatG (3)Erbsen-PaprikasalatG (3,16)American Dressing (3,9,16,C,G,I,J)Balsamico DressingG (1,3,16,I)","V,VG,VG,V,VG",0.9,1.1,1.6
2019-02-04,Mo,N1,Sauerkirschquark (G),V,0.8,1.0,1.5
2019-02-04,Mo,HG3,"Schweinegulasch mit Bio-Nudeln (3,A,AA)",S,2.8,3.4,4.4
2019-02-04,Mo,HG2,"Tiroler Gröstl mit Salat (2,3,5)","S,R",2.5,3.1,4.2
2019-02-05,Di,N1,"Ananasquark (3,G)",V,0.8,1.0,1.5
2019-02-05,Di,B4,"Bratkartoffeln (3,5,AA)",VG,1.0,1.1,1.6
2019-02-05,Di,HG4,Currygeschnetzeltes von der Pute mit Gemüse und Reis (3),G,3.8,4.8,5.3
2019-02-05,Di,B1,"Feuerbohnen (3,I)",VG,0.8,1.0,1.5
2019-02-05,Di,B2,"Gemüsereis (3,I)",VG,0.8,1.0,1.5
2019-02-05,Di,HG3,"Holzfällersteak mit Röstzwiebeln und Bratkartoffeln (3,5,A,AA,I)",S,3.1,3.9,4.6
2019-02-05,Di,HG2,"Knusprige Ofenkartoffeln mit Ratatouillegemüse (3,A,I)",VG,2.5,3.1,4.2
2019-02-05,Di,Suppe,"Leberknödelsuppe (AA,C,I)","R,S",0.7,0.9,1.4
2019-02-05,Di,N2,"Mango-Joghurt Mousse (1,3,F,G)",V,1.1,1.4,1.6
2019-02-05,Di,N3,"Milchreis mit Erdbeeren (1,G)",V,1.1,1.4,1.6
2019-02-05,Di,HG1,"Penne a la ciociara (2,3,8,A,AA,G,I)",S,2.0,2.8,3.6
2019-02-05,Di,B5,"Pommes Dauphine (C,G)",V,1.0,1.1,1.6
2019-02-05,Di,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-02-05,Di,B3,Salatmix ,V,0.9,1.1,1.6
2019-02-06,Mi,Suppe,"Blumenkohlsuppe (3,A,AA,G,I)",V,0.7,0.9,1.4
2019-02-06,Mi,HG3,"Currywurst mit Pommes Frites (2,3,8,16,I,J)","S,R",3.1,3.9,4.6
2019-02-06,Mi,N1,Eierlikor Pudding (G),"V,A",0.8,1.0,1.5
2019-02-06,Mi,B2,"Erbsen-Karotten-Lauchgemüse (3,A,AA,G,I)",V,0.8,1.0,1.5
2019-02-06,Mi,N2,Himbeerjoghurt (G),V,0.8,1.0,1.5
2019-02-06,Mi,HG4,"Jägerschnitzel mit Kartoffelspätzle (3,A,AA,C,G,I)",S,3.1,3.9,4.6
2019-02-06,Mi,B4,"Kartoffelspätzle (A,AA,C)",V,1.0,1.1,1.6
2019-02-06,Mi,HG2,"Kartoffeltaschen auf Leipziger Allerlei (3,5,A,AA,G)",V,2.8,3.4,4.4
2019-02-06,Mi,N3,Mousse Schokolade (G),V,1.1,1.4,1.6
2019-02-06,Mi,B1,"Peperonireis (3,I)",VG,0.8,1.0,1.5
2019-02-06,Mi,B5,Pommes frites (8),VG,1.0,1.1,1.6
2019-02-06,Mi,B6,"Ratatouille (3,I)",VG,1.0,1.1,1.6
2019-02-06,Mi,B7,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-02-06,Mi,B3,"Salatmix (3)TomatensalatG (3,16)Blaukraut-ApfelrohkostG (16)Creme Fraiche Kräuterdressing (16,G,I)Balsamico DressingG (1,3,16,I)","V,VG,VG,V,VG",0.9,1.1,1.6
2019-02-06,Mi,HG1,"veganes Tomaten-Basilikum Risotto (3,F,I)",VG,2.0,2.8,3.6
2019-02-07,Do,N2,"Bananenquark (3,G)",V,0.8,1.0,1.5
2019-02-07,Do,B3,"Champignonreis (3,I)",VG,0.8,1.0,1.5
2019-02-07,Do,N3,"Fruchtzauber (1,3,F,G)",V,1.1,1.4,1.6
2019-02-07,Do,HG4,"Indisches Curryfleisch mit Reis (3,A,AA,I,J)",R,3.1,3.9,4.6
2019-02-07,Do,HG1,Kichererbsen-Tomatentopf (3),"VG,MV",2.0,2.8,3.6
2019-02-07,Do,HG2,"Käsespätzle mit Röstzwiebeln (AA,C,G)",V,2.8,3.4,4.4
2019-02-07,Do,Suppe,"Legierte Grießsuppe (3,AA,C,I)",V,0.7,0.9,1.4
2019-02-07,Do,HG3,"Paniertes Hähnchenbrustfilet mit Wellen-Pommes (8,AA)",G,3.1,3.9,4.6
2019-02-07,Do,B1,Petersilienkartoffeln (5),VG,0.7,0.9,1.4
2019-02-07,Do,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-02-07,Do,B4,"Salatmix (3)Weißkrautsalat bayerisch (2,3,8)Salat RustikaG (16)Cesar Dressing (3,C,G,I,J)Balsamico DressingG (1,3,16,I)","V,S,VG,V,VG",0.9,1.1,1.6
2019-02-07,Do,N1,Schokopudding (G),V,0.8,1.0,1.5
2019-02-07,Do,B2,"XXXGemüsemix Excellence (3,I)",VG,0.8,1.0,1.5
2019-02-07,Do,B5,Ziggy Fries (8),VG,1.0,1.1,1.6
2019-02-08,Fr,B1,"Bio-Nudeln (A,AA)","B,VG",0.8,1.0,1.5
2019-02-08,Fr,Suppe,"Hühnerbrühe mit Eifäden (C,I)",G,0.7,0.9,1.4
2019-02-08,Fr,B2,"Karotten-Zucchinigemüse (3,I)",VG,0.8,1.0,1.5
2019-02-08,Fr,N2,"Kirschbecher (3,8,A,AA,C,F,G)","V,A",1.1,1.4,1.6
2019-02-08,Fr,HG1,"Marillenknödel mit Vanillesauce (3,AA,G)",V,2.0,2.8,3.6
2019-02-08,Fr,HG2,"Mariniertes Tofusteak auf buntem Glasnudelsalat (16,A,F,J,K)","VG,MV",3.1,3.9,4.6
2019-02-08,Fr,N1,"Preiselbeerjoghurt (3,G)",V,0.8,1.0,1.5
2019-02-08,Fr,B4,Rosmarinkartoffeln,VG,1.0,1.1,1.6
2019-02-08,Fr,B5,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-02-08,Fr,B3,Salatmix ,V,0.9,1.1,1.6
2019-02-08,Fr,HG3,"Seelachs mediterran mit Rosmarinkartoffeln (3,AA,D)",F,4.0,5.0,5.5
2019-02-11,Mo,B1,"Bayrisch Kraut (3,A,AA,I)",VG,0.8,1.0,1.5
2019-02-11,Mo,N2,Bio-Sauerkirschjoghurt (G),"B,V",0.9,1.1,1.5
2019-02-11,Mo,Suppe,Bio-Tomatensuppe,"B,VG",0.7,0.9,1.4
2019-02-11,Mo,HG4,"Chicken Niks mit mexikanischen Kartoffeln (3,5,16,AA)",G,3.1,3.9,4.6
2019-02-11,Mo,N3,Mousse Schokolade (G),V,1.1,1.4,1.6
2019-02-11,Mo,HG1,"Pasta mit Kürbis Soja Bolognese (3,A,AA,F)","VG,MV",2.0,2.8,3.6
2019-02-11,Mo,N1,"Pudding mit Vanillegeschmack (1,G)",V,0.8,1.0,1.5
2019-02-11,Mo,B4,"Reiberknödel (2,3,5,A,AA,L)",VG,1.0,1.1,1.6
2019-02-11,Mo,B5,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-02-11,Mo,B2,"Salatmix (3)Zucchinirohkost (3,9,C,G,H,HA,J)Blaukraut-PreiselbeerrohkostG (3,16)Creme Fraiche Kräuterdressing (16,G,I)Balsamico DressingG (1,3,16,I)","V,V,VG,V,VG",0.9,1.1,1.6
2019-02-11,Mo,HG2,"Schupfnudel-Pfanne mit Hähnchenbrust (3,A,AA,C,I)",G,2.8,3.4,4.4
2019-02-11,Mo,B3,"Schupfnudeln (3,A,AA,C,I)",V,1.0,1.1,1.6
2019-02-11,Mo,HG3,"Schweinebraten mit Reiberknödel (2,3,5,A,AA,I,L)",S,3.1,3.9,4.6
2019-02-12,Di,N1,"Ananasquark (3,G)",V,0.8,1.0,1.5
2019-02-12,Di,HG2,"Apfel- und Blaubeerpfannkuchen (8,AA,C,G)",V,2.3,3.0,4.0
2019-02-12,Di,Suppe,"Bihunsuppe (3,A,F,J)",G,0.7,0.9,1.4
2019-02-12,Di,B2,Bio-Basmatireis,"B,VG",0.8,1.0,1.5
2019-02-12,Di,B1,"Butterkartoffeln (5,G)",V,0.7,0.9,1.4
2019-02-12,Di,HG3,"Currywurst mit Pommes Frites (2,3,8,16,I,J)","S,R",3.1,3.9,4.6
2019-02-12,Di,B5,"Gemüsecocktail Sombrero (3,I)",VG,1.0,1.1,1.6
2019-02-12,Di,N3,"Himbeer Fromage (C,G)",V,1.1,1.4,1.6
2019-02-12,Di,HG1,"Pikante Sesamnudeln mit asiatischem Pfannengemüse (3,A,AA,F,I,K)",VG,2.0,2.8,3.6
2019-02-12,Di,B4,Pommes frites (8),VG,1.0,1.1,1.6
2019-02-12,Di,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-02-12,Di,B3,"Salatmix (3)Salat RioG (3,16)Weißkrautsalat mit Äpfeln (3,9,C,G,J)Curry Dressing (2,3,9,C,G,I,J)Balsamico DressingG (1,3,16,I)","V,VG,V,V,VG",0.9,1.1,1.6
2019-02-12,Di,HG4,"Schlemmerfilet mit Gemüsereis (3,16,A,AA,D,G,I)","F,A",3.1,3.9,4.6
2019-02-12,Di,N2,Schokopudding (G),V,0.8,1.0,1.5
2019-02-13,Mi,HG3,"Bandnudeln mit Shrimps in Tomaten-Cognac-Rahmsoße (3,8,16,A,AA,B,G)","F,MV,A",4.1,5.1,5.6
2019-02-13,Mi,N2,"Birnenpudding (3,G)",V,0.8,1.0,1.5
2019-02-13,Mi,N1,Erdbeerjoghurt (G),V,0.8,1.0,1.5
2019-02-13,Mi,B2,"Italienisches Bohnengemüse (3,AA,I)",VG,0.8,1.0,1.5
2019-02-13,Mi,Suppe,"Kartoffelrahmsuppe (3,5,G,I)",V,0.7,0.9,1.4
2019-02-13,Mi,HG1,"Kartoffelrösti mit Bohnen (I,3,8)",V,2.0,2.8,3.6
2019-02-13,Mi,B1,Petersilienkartoffeln (5),VG,0.7,0.9,1.4
2019-02-13,Mi,HG2,"Piccata alla Milanese mit Bio-Spaghetti (3,A,AA,G,I)",G,3.1,3.9,4.6
2019-02-13,Mi,B4,"Pommes Dauphine (C,G)",V,1.0,1.1,1.6
2019-02-13,Mi,B5,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-02-13,Mi,B3,"Salatmix (3)TomatensalatG (3,16)Rettichrohkost (16,G)","V,VG,V,V,VG",0.9,1.1,1.6
2019-02-13,Mi,N3,"Schmankerlcreme (1,F,G)","V,A",1.1,1.4,1.6
2019-02-14,Do,B3,Bio-Nudeln (AA),"B,VG",0.8,1.0,1.5
2019-02-14,Do,Suppe,"Brühe mit Tiroler Suppenknödel (2,3,AA,C,G,I,P)","R,S",0.7,0.9,1.4
2019-02-14,Do,N3,"Cheescake-Creme (3,8,AA,C,F,G)",V,1.1,1.4,1.6
2019-02-14,Do,HG1,"Falafel auf Couscousgemüse (3,A,G,I)",V,2.0,2.8,3.6
2019-02-14,Do,HG3,"Fleischpflanzerl mit Rahmsauce und Kartoffelpüree (1,3,A,AA,C,G,I,J)","S,R",2.8,3.4,4.4
2019-02-14,Do,HG2,"Gemüse-Kartoffelauflauf (3,5,G,I)",V,2.5,3.1,4.2
2019-02-14,Do,HG4,"Hähnchen-Kürbisschnitzel mit Kartoffel-Vogerlsalat (3,AA,C,J)",G,3.1,3.9,4.6
2019-02-14,Do,B2,"Karotten-Kohlrabi Gemüse (3,A,AA,G,I)",V,0.8,1.0,1.5
2019-02-14,Do,B1,"Kartoffelpüree (3,G)",V,0.7,0.9,1.4
2019-02-14,Do,B5,Kartoffelsalat (J),VG,1.0,1.1,1.6
2019-02-14,Do,N2,Mango Joghurt (G),V,0.8,1.0,1.5
2019-02-14,Do,N1,Moccapudding (G),V,0.8,1.0,1.5
2019-02-14,Do,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-02-14,Do,B4,"Salatmix (3)Gurkenrohkost in Senfrahm (16,G,J)Rote RübensalatG (3,9)American Dressing (3,9,16,C,G,I,J)Balsamico DressingG (1,3,16,I)","V,V,VG,V,VG",0.9,1.1,1.6
2019-02-15,Fr,N1,Beerenjoghurt (G),V,0.8,1.0,1.5
2019-02-15,Fr,N2,Bio-Apfeljoghurt (G),"B,V",0.9,1.1,1.5
2019-02-15,Fr,B4,"Bunter Kartoffelsalat (3,J)",VG,1.0,1.1,1.6
2019-02-15,Fr,HG3,"Calamares mit Dillmayonnaise (N,1,AA,C,G,9,J,3,8)",F,2.5,3.1,4.2
2019-02-15,Fr,Suppe,"Champignonsuppe (3,G,I)",V,0.7,0.9,1.4
2019-02-15,Fr,B3,"Country Kartoffeln (8,A,AA)",VG,1.0,1.1,1.6
2019-02-15,Fr,HG4,"Gnocchipfanne mit Putenfleisch (3,A,AA,C,G,I)","G,A",4.5,5.5,6.0
2019-02-15,Fr,HG2,"Kaiserschmarrn mit Apfelmus (A,AA,3,C,G,H,HG)",V,2.5,3.1,4.2
2019-02-15,Fr,B5,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-02-15,Fr,B2,"Salatmix (3)Sellerie Karottenrohkost (3,HB)Bunter Gemüsesalat (3)","V,V,VG,VG,VG",0.9,1.1,1.6
2019-02-15,Fr,N3,"Schoko-Trüffel Creme (AC,F,G,HB)",V,1.1,1.4,1.6
2019-02-15,Fr,HG1,"Spaghetti a la Bolognese vegan (3,A,AA,F,I)",VG,2.0,2.8,3.6
2019-02-15,Fr,B1,"Zucchinigemüse (3,I)",V,0.8,1.0,1.5
2019-02-18,Mo,HG2,"Bayerische Krautschupfnudeln (3,A,AA,C,I)",V,2.3,3.0,4.0
2019-02-18,Mo,HG1,"Bio-Fiocchi mit feurigem Tomaten-Mangoragout (3,A,AA,I)","VG,MV",2.0,2.8,3.6
2019-02-18,Mo,N2,Bio-Himbeerjoghurt (G),"B,V",0.9,1.1,1.5
2019-02-18,Mo,N1,Erdbeerpudding (G),V,0.8,1.0,1.5
2019-02-18,Mo,B2,"Kaisergemüse (3,I)",VG,0.8,1.0,1.5
2019-02-18,Mo,B4,"Kartoffel-Gurkensalat (3,16,I,J)",VG,1.0,1.1,1.6
2019-02-18,Mo,B1,Petersilienkartoffeln (5),VG,0.7,0.9,1.4
2019-02-18,Mo,B5,Potato Dipers,VG,1.0,1.1,1.6
2019-02-18,Mo,B3,Salatmix ,V,0.9,1.1,1.6
2019-02-18,Mo,HG3,"Schnitzel Wiener Art  mit Kartoffel-Gurkensalat (3,5,9,16,AA,C,J)",S,3.1,3.9,4.6
2019-02-18,Mo,Suppe,"Zucchinirahmsuppe (3,A,AA,G,I)",V,0.7,0.9,1.4
2019-02-19,Di,B2,Bio-Paprikareis (3),"B,VG",0.8,1.0,1.5
2019-02-19,Di,HG2,"Canneloni al Forno (3,A,AA,G,I)","S,R",3.1,3.9,4.6
2019-02-19,Di,HG1,"Crepes mit feinem Gemüse (3,8,A,AA,C,G,I)",V,2.0,2.8,3.6
2019-02-19,Di,B4,"Herzogin Kartoffeln (A,AA,C,G)",V,1.0,1.1,1.6
2019-02-19,Di,N1,"Kokos Mandelpudding mit Ananas (1,3,G)",V,0.8,1.0,1.5
2019-02-19,Di,Suppe,"Nudelsuppe (3,A,AA,C,I)",V,0.7,0.9,1.4
2019-02-19,Di,B1,"Rosenkohl mit Semmelbrösel (3,AA,I)",VG,0.8,1.0,1.5
2019-02-19,Di,B3,Salatmix ,"V,VG,V,V,VG",0.9,1.1,1.6
2019-02-19,Di,HG3,"Tintenfisch Tapas auf Paprikareis (3,8,AA,G,I,N)",F,3.1,3.9,4.6
2019-02-19,Di,N2,"Tiramisu im Glas (1,8,14,AA,C,G)","V,A",1.1,1.4,1.6
2019-02-20,Mi,HG2,Bio-Rindergulasch (AA),"B,R",3.1,3.9,4.6
2019-02-20,Mi,B2,"Gemüsereis (3,I)",VG,0.8,1.0,1.5
2019-02-20,Mi,N2,"Grießspeise mit Erdbeeren (AA,F,G)",V,1.1,1.4,1.6
2019-02-20,Mi,N1,Heidelbeerquark (G),V,0.8,1.0,1.5
2019-02-20,Mi,HG3,"Hähnchenbrust Karibisch mit Bio-Basmatireis (3,I)",G,3.1,3.9,4.6
2019-02-20,Mi,Suppe,"Kartoffel-Lauch-Suppe (3,5,I)",V,0.7,0.9,1.4
2019-02-20,Mi,HG1,"Pasta mit Erbsen-Pilzragout (3,A,AA,F,HD,I)",VG,2.0,2.8,3.6
2019-02-20,Mi,B4,"Reiberknödel (2,3,5,A,AA,L)",VG,1.0,1.1,1.6
2019-02-20,Mi,B3,Salatmix ,V,0.9,1.1,1.6
2019-02-20,Mi,B1,"Sauerkraut (2,3,8,I)",S,0.7,0.9,1.4
2019-02-21,Do,B1,Djuvic-Reis (3),VG,0.8,1.0,1.5
2019-02-21,Do,N2,"Erdnuss-Aprikosen Creme (C,E,G)",V,1.1,1.4,1.6
2019-02-21,Do,HG1,"Gebratenes Gemüse mit Bio-Basmatireis (3,F,I)",VG,2.0,2.8,3.6
2019-02-21,Do,Suppe,"Gemüsebrühe mit Kräuternockerl (3,A,AA,C,I)",V,0.7,0.9,1.4
2019-02-21,Do,HG3,"Hähnchenbrust Karibisch mit Bio-Basmatireis (3,I)",G,3.1,3.9,4.6
2019-02-21,Do,B2,"Leipziger Allerlei Gemüse (3,I)",VG,0.8,1.0,1.5
2019-02-21,Do,N1,Moccapudding (G),V,0.8,1.0,1.5
2019-02-21,Do,HG2,"Rahmgulasch vom Schwein mit Nudeln (3,A,AA,G)",S,3.1,3.9,4.6
2019-02-21,Do,B3,Salatmix ,V,0.9,1.1,1.6
2019-02-21,Do,B4,"Spätzle (AA,C)",V,1.0,1.1,1.6
2019-02-22,Fr,N1,"Apfelcreme (C,F,G)",V,0.9,1.1,1.5
2019-02-22,Fr,HG1,"Apfelküchel mit Vanillesauce (AA,C,G,3)",V,2.0,2.8,3.6
2019-02-22,Fr,B2,"Buttergemüse (3,G,I)",V,0.8,1.0,1.5
2019-02-22,Fr,Suppe,"Bärlauchcremesuppe (3,A,AA,G,I)",V,0.7,0.9,1.4
2019-02-22,Fr,HG2,"Frühlingsrolle mit Gemüse (3,I,C,J,16,AA)",V,2.0,2.8,3.6
2019-02-22,Fr,N2,"Mousse Noisette (F,G,H,HB)",V,1.1,1.4,1.6
2019-02-22,Fr,B1,Risoleekartoffeln,VG,0.7,0.9,1.4
2019-02-22,Fr,B3,Salatmix ,V,0.9,1.1,1.6
2019-02-22,Fr,HG3,"Tilapiafilet an Kokosgemüse und Bio-Basmatireis (3,AA,D,I)",F,4.1,5.1,5.6
2019-02-25,Mo,B1,Bio-Buntes Gemüse (3),"B,VG",0.8,1.0,1.5
2019-02-25,Mo,B2,"Bio-Nudeln (A,AA)","B,VG",0.8,1.0,1.5
2019-02-25,Mo,N2,Erdbeerquark (G),V,0.8,1.0,1.5
2019-02-25,Mo,B5,"Kartoffelgnocchi (3,A,AA,C)",V,1.0,1.1,1.6
2019-02-25,Mo,HG1,Kichererbsen-Tomatentopf (3),"VG,MV",2.0,2.8,3.6
2019-02-25,Mo,HG2,"Penne Rigate mit Spinat (1,2,3,A,AA,G,I)",V,2.3,3.0,4.0
2019-02-25,Mo,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-02-25,Mo,B3,"Salatmix (3)Krautsalat buntG (3,16)RadischensalatGThousand Island Dressing (3,9,16,A,C,G,I,J,L)Essig-Öl Dressing mediteranG (3,16,I)","V,VG,VGT,V,VG",0.9,1.1,1.6
2019-02-25,Mo,HG3,"Schweine Cordon Bleu mit Twister (2,3,8,A,AA,C,G)",S,3.1,3.9,4.6
2019-02-25,Mo,Suppe,Thaisuppe (3),G,0.7,0.9,1.4
2019-02-25,Mo,N1,"Tutti-Fruti Pudding (1,3,G)",V,0.8,1.0,1.5
2019-02-25,Mo,B4,"Twister (8,A,AA)",VG,1.0,1.1,1.6
2019-02-26,Di,Suppe,"Backerbsensuppe (3,8,A,AA,C,G,I)",V,0.7,0.9,1.4
2019-02-26,Di,N2,Bio-Schokoladenpudding (G),"B,V",0.9,1.1,1.5
2019-02-26,Di,N1,Himbeerquark (G),V,0.8,1.0,1.5
2019-02-26,Di,B2,"Karotten-Zucchinigemüse (3,I)",VG,0.8,1.0,1.5
2019-02-26,Di,B1,"Kartoffelpüree (3,G)",V,0.7,0.9,1.4
2019-02-26,Di,B5,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2019-02-26,Di,B3,"Salatmix (3)BlumenkohlsalatG (3,16)Karottenrohkost (3)Sylter Dressing (G,I,J,L)Essig-Öl Dressing mediteranG (3,16,I)","V,VG,V,V,VG",0.9,1.1,1.6
2019-02-26,Di,B4,"Spätzle (AA,C)",V,1.0,1.1,1.6
2019-02-26,Di,HG1,"Tiroler Gröstl mit Salat (2,3,5)","S,R",2.0,2.8,3.6
2019-02-26,Di,HG2,"Wrap mit Bohnen-Hummus vegan (3,8,AA,F)",VG,2.8,3.4,4.4
2019-02-26,Di,HG3,"Zwiebelschnitzel mit Kartoffelpüree (3,A,AA,G)",S,3.1,3.9,4.6
2019-02-27,Mi,B2,Bio-Curryreis,"B,VG",0.8,1.0,1.5
2019-02-27,Mi,B3,Bio-Nudeln (AA),"B,VG",0.8,1.0,1.5
2019-02-27,Mi,N1,Eierlikor Pudding (G),"V,A",0.8,1.0,1.5
2019-02-27,Mi,B1,"Gemüsecocktail Mondial (3,I)",VG,0.8,1.0,1.5
2019-02-27,Mi,HG2,"Gulasch ungarisch mit Bio-Nudeln (3,A,AA,I)",R,3.1,3.9,4.6
